id,plan_name,network,mvno,mno,basic_data,daily_data,data_exhaustion,voice,message,additional_call,data_sharing,roaming_support,micro_payment,is_esim,signup_minor,signup_foreigner,has_usim,has_nfc_usim,tethering_gb,tethering_status,tethering_data_unit,esim_fee,esim_fee_status,usim_delivery_fee,nfc_usim_delivery_fee,usim_delivery_fee_status,nfc_usim_delivery_fee_status,fee,original_fee,discount_fee,discount_period,post_discount_fee,agreement,agreement_period,agreement_type,num_of_signup,mvno_rating,monthly_review_score,discount_percentage,is_5g,speed_when_exhausted,has_throttled_data,basic_data_unlimited,daily_data_unlimited,basic_data_clean,daily_data_clean,has_daily_allocation,total_data,has_unlimited_data,has_unlimited_speed,any_unlimited_data,unlimited_type,unlimited_type_numeric,throttle_speed_normalized,data_sharing_numeric,roaming_support_numeric,micro_payment_numeric,is_esim_numeric,signup_minor_numeric,signup_foreigner_numeric,voice_unlimited,voice_na,voice_clean,message_unlimited,message_na,message_clean,usim_supported,usim_is_free,nfc_usim_supported,nfc_usim_is_free,esim_supported,esim_is_free,price_per_gb,price_unlimited_adjusted,monthly_price,has_agreement
19962,온가족 무제한 7GB+,LTE,KCTV,LGU,7.0,2.0,1Mbps,9999,9999,0.0,False,False,False,False,False,False,,,7.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,29700,29700,29700,0,0,False,0.0,,17,2.9,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,0,0,0,1,0,3000,1,0,2000,1,1,0,0,0,0,1320.0,23760.0,29700,0
20017,무제한100GB +5Mbps(밀리의서재 매월 무료),LTE,고고모바일,KT,100.0,2.0,5Mbps,9999,9999,300.0,False,True,True,True,False,False,,,100.0,PROVIDED,GB,2750.0,PAID,0,8800,FREE,PAID,25190,42900,25190,7,42900,True,120.0,day,603,4.2,9.9,41.282051282051285,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,1,0,0,1,0,3000,1,0,2000,1,1,1,0,1,0,1320.0,20152.0,25190,1
29298,[모요only] 미 플렉스 일 5G+5Mbps (블라이스) / 7개월,LTE,스피츠모바일,KT,0.0,5.0,5Mbps,9999,9999,300.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,25080,40150,25080,7,40150,False,0.0,,372,0.0,0.0,37.534246575342465,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,20064.0,25080,0
29537,[K] 데이터 일5GB+,LTE,mobing,KT,0.0,5.0,5Mbps,9999,9999,300.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,25080,51700,25080,7,51700,False,0.0,,0,4.3,0.0,51.48936170212766,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20064.0,25080,0
21206,[K]롯시&밀리 100GB+,LTE,아이즈모바일,KT,100.0,2.0,5Mbps,9999,9999,300.0,False,True,True,True,True,False,,,100.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,25080,55000,25080,7,55000,False,0.0,,1053,4.1,0.0,54.4,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20064.0,25080,0
28883,LTE 유심 (25GB/300분),LTE,sk7mobile,SKT,25.0,2.0,없음,300,100,0.0,False,True,True,True,True,True,,,25.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,25100,25100,25100,0,0,False,0.0,,29,4.0,0.0,0.0,0,0.0,0,0,0,25.0,0.0,0,25.0,0,0,0,limited,0,0.0,0,1,1,1,1,1,0,0,300,0,0,100,1,0,1,0,1,0,1004.0,18480.0,25100,0
29538,[K] 밀리의 서재 100GB+,LTE,mobing,KT,100.0,2.0,5Mbps,9999,9999,300.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,25080,50600,25080,7,50600,False,0.0,,0,4.3,0.0,50.43478260869565,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20064.0,25080,0
26866,음성기본 매일 5GB+,LTE,찬스모바일,LGU,0.0,5.0,5Mbps,9999,9999,300.0,False,False,True,False,True,True,,,11.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,25080,55000,25080,7,55000,True,93.0,day,481,4.6,4.4,54.4,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,0,1,0,1,1,1,0,3000,1,0,2000,1,1,0,0,0,0,1320.0,20064.0,25080,1
21263,데이터100G(CU 멤버십)+,LTE,프리티,KT,100.0,2.0,5Mbps,9999,9999,0.0,False,True,True,False,True,True,,,100.0,PROVIDED,GB,2750.0,UNSUPPORTED,5500,7700,PAID,PAID,25080,55000,25080,7,55000,False,0.0,,189,4.3,0.0,54.4,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20064.0,25080,0
20326,함께이야기해S(200분+30GB),LTE,이야기모바일,SKT,30.0,2.0,없음,200,300,0.0,False,True,False,False,False,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,29700,32450,29700,12,32450,False,0.0,,26,4.4,9.9,8.474576271186441,0,0.0,0,0,0,30.0,0.0,0,30.0,0,0,0,limited,0,0.0,0,1,0,0,0,0,0,0,200,0,0,300,1,0,1,0,0,0,990.0,18480.0,29700,0
25698,이야기K 데이터 15GB+(밀리의서재),LTE,이야기모바일,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,False,False,False,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,4400,0,PAID,UNSUPPORTED,29700,33000,29700,6,33000,False,0.0,,22,4.4,9.9,10.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,0,0,0,0,0,100,0,0,100,1,0,0,0,0,0,1320.0,23760.0,29700,0
29539,[K] 메가박스 11GB+,LTE,mobing,KT,11.0,2.0,3Mbps,9999,9999,300.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,25080,51700,25080,7,51700,False,0.0,,0,4.3,0.0,51.48936170212766,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20064.0,25080,0
20440,[K]글로벌로밍100GB+,LTE,아이즈모바일,KT,100.0,2.0,5Mbps,9999,9999,300.0,False,True,True,True,True,False,,,100.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,25080,57200,25080,7,57200,False,0.0,,293,4.1,0.0,56.15384615384615,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20064.0,25080,0
27374,[S]글로벌로밍7GB+,LTE,아이즈모바일,SKT,7.0,2.0,1Mbps,9999,9999,300.0,False,True,False,True,True,False,,,7.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,29700,29700,29700,0,0,False,0.0,,31,4.1,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,23760.0,29700,0
18370,[L]인터넷결합11GB+,LTE,아이즈모바일,LGU,11.0,2.0,3Mbps,9999,9999,300.0,False,True,False,True,True,False,,,11.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,44000,44000,44000,0,0,False,0.0,,48,4.1,0.0,0.0,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,35200.0,44000,0
19180,데이터100G(밀리의서재)+,LTE,프리티,KT,100.0,2.0,5Mbps,9999,9999,0.0,False,True,True,False,True,True,,,100.0,PROVIDED,GB,2750.0,UNSUPPORTED,5500,7700,PAID,PAID,25080,55000,25080,7,55000,False,0.0,,158,4.3,0.0,54.4,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20064.0,25080,0
21800,데이터15GB+,LTE,snowman,KT,15.0,2.0,1Mbps,9999,9999,0.0,False,False,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,5500,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,33,4.0,0.0,0.0,0,1.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20240.0,25300,0
21202,데이터 맘껏 15GB+/100분(CU 20%할인),LTE,ktmmobile,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,True,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,185,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
18130,구글플레이기프트(15GB+/100분),LTE,ktmmobile,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,True,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,550,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
21844,통화100분/데이터15GB++(기프티쇼),LTE,snowman,KT,15.0,2.0,3Mbps,100,100,0.0,False,False,False,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,5500,8800,PAID,PAID,29700,29700,29700,0,0,False,0.0,,13,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,1320.0,23760.0,29700,0
16066,데이터팡팡매일5G+,LTE,프리티,LGU,0.0,5.0,5Mbps,9999,9999,0.0,False,True,True,False,True,True,,,11.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,25090,52700,25090,7,52700,False,0.0,,132,4.3,0.0,52.39089184060721,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20072.0,25090,0
29540,실속 300분15GB+,LTE,mobing,LGU,15.0,2.0,3Mbps,300,300,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,25200,40000,25200,24,40000,False,0.0,,0,4.3,0.0,37.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,0,0,300,0,0,300,1,0,1,0,1,0,1320.0,20160.0,25200,0
21248,데이터 맘껏 15GB+/100분+,LTE,ktmmobile,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,True,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,152,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
28880,LTE 유심 (15GB+/100분),LTE,sk7mobile,SKT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,True,True,True,,,15.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,133,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
6826,DATA 걱정없는 유심 2.5GB,LTE,헬로모바일,LGU,2.5,2.0,0Mbps,9999,9999,110.0,False,True,True,False,True,True,,,2.5,PROVIDED,GB,2750.0,UNSUPPORTED,0,8800,UNSUPPORTED,PAID,25100,25100,25100,0,0,False,0.0,,11,4.1,0.0,0.0,0,0.0,0,0,0,2.5,0.0,0,2.5,0,0,0,limited,0,0.0,0,1,1,0,1,1,1,0,3000,1,0,2000,0,0,1,0,0,0,10040.0,18480.0,25100,0
21016,데이터 맘껏 15GB+/100분(밀리의 서재 FREE),LTE,ktmmobile,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,True,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,8800,PAID,PAID,25400,25400,25400,0,0,False,0.0,,259,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20320.0,25400,0
21271,데이터 충분 15GB+/100분(CU),LTE,KTskylife,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,4377,4.5,4.4,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,1320.0,20240.0,25300,0
28881,번개 유심 15GB+,LTE,sk7mobile,SKT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,True,True,True,,,15.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,117,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
29337,A 올라잇 매일 5GB+,LTE,amobile,KT,0.0,5.0,5Mbps,9999,9999,300.0,False,False,False,False,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,25300,46200,25300,7,46200,False,0.0,,0,4.2,0.0,45.23809523809524,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,0,0,0,1,0,1,0,3000,1,0,2000,1,1,0,0,0,0,1320.0,20240.0,25300,0
15069,이야기 스페셜 매일5GB+,LTE,이야기모바일,LGU,0.0,5.0,5Mbps,9999,9999,300.0,False,True,True,False,False,False,,,11.0,PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,29700,46200,29700,7,46200,False,0.0,,199,4.4,9.9,35.714285714285715,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,1,1,0,0,0,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,23760.0,29700,0
26268,[평생할인] 15GB+/100분,LTE,U+유모바일,LGU,15.0,2.0,3Mbps,100,100,0.0,False,True,True,False,True,True,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,25250,25250,25250,0,0,False,0.0,,7099,4.3,4.3,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,1320.0,20200.0,25250,0
29274,스피츠 15G+3Mbps / 300분 /평생,LTE,스피츠모바일,KT,15.0,2.0,3Mbps,300,300,0.0,False,True,True,False,True,True,,,15.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,25300,25300,25300,0,0,False,0.0,,78,0.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,0,0,300,0,0,300,1,0,0,0,1,0,1320.0,20240.0,25300,0
29569,5G 유심 (6GB+/통화맘껏),5G,sk7mobile,SKT,6.0,2.0,0Mbps,9999,9999,0.0,False,True,True,True,True,True,,,6.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,0,4.0,0.0,0.0,1,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,1,1,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,4216.666666666667,18480.0,25300,0
25699,이야기K 데이터 15GB+(CU할인),LTE,이야기모바일,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,False,False,False,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,4400,0,PAID,UNSUPPORTED,29700,33000,29700,6,33000,False,0.0,,13,4.4,9.9,10.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,0,0,0,0,0,100,0,0,100,1,0,0,0,0,0,1320.0,23760.0,29700,0
28844,5G 유심 (99GB+/통화맘껏),5G,sk7mobile,SKT,99.0,2.0,1Mbps,9999,9999,0.0,False,True,True,True,True,True,,,99.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,44000,44000,44000,0,0,False,0.0,,106,4.0,0.0,0.0,1,1.0,1,0,0,99.0,0.0,0,99.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,35200.0,44000,0
9577,데이터 충분 15GB+/100분,LTE,KTskylife,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,False,True,True,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,2848,4.5,4.4,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,0,0,100,0,0,100,1,0,1,0,0,0,1320.0,20240.0,25300,0
28882,중나 유심 15GB+,LTE,sk7mobile,SKT,15.0,2.0,3Mbps,100,100,0.0,False,True,True,True,True,True,,,15.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,25300,25300,25300,0,0,False,0.0,,117,4.0,0.0,0.0,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,1,1,1,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
29338,A 올라잇 100GB+ 밀리의서재,LTE,amobile,KT,100.0,2.0,5Mbps,9999,9999,300.0,False,False,False,False,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,25300,46200,25300,7,46200,False,0.0,,0,4.2,0.0,45.23809523809524,0,5.0,1,0,0,100.0,0.0,0,100.0,0,0,1,throttled_unlimited,2,0.5,0,0,0,0,1,0,1,0,3000,1,0,2000,1,1,0,0,0,0,1320.0,20240.0,25300,0
22814,요고 44,5G,KT,KT,40.0,0.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,40.0,PROVIDED,GB,2750.0,PAID,0,7700,UNSUPPORTED,PAID,44000,44000,44000,0,0,False,0.0,,198,4.2,0.0,0.0,1,1.0,1,0,0,40.0,0.0,0,40.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,0,0,1,0,1,0,1320.0,35200.0,44000,0
27483,이지 데이터 11G+(메가박스),LTE,이지모바일,KT,11.0,2.0,3Mbps,9999,9999,300.0,True,True,True,True,True,True,,,11.0,PROVIDED,GB,2750.0,PAID,0,7700,FREE_ON_ACTIVATION,PAID,25300,44000,25300,7,44000,False,0.0,,161,4.3,9.9,42.5,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,1,1,1,1,1,1,1,0,3000,1,0,2000,1,1,1,0,1,0,1320.0,20240.0,25300,0
23208,인스 유심 스피드(5G) 12GB+,5G,insmobile,LGU,12.0,2.0,1Mbps,9999,9999,300.0,False,False,False,False,True,True,,,12.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,FREE_ON_ACTIVATION,PAID,25300,49500,25300,7,49500,True,100.0,day,18,4.3,4.6,48.888888888888886,1,1.0,1,0,0,12.0,0.0,0,12.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,0,1,1,1,0,3000,1,0,2000,1,1,1,0,0,0,1320.0,20240.0,25300,1
24240,5G 이야기 라이트 12GB+,5G,이야기모바일,LGU,12.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,False,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,4400,7700,PAID,PAID,29700,41800,29700,7,41800,False,0.0,,22,4.4,9.9,28.94736842105263,1,1.0,1,0,0,12.0,0.0,0,12.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,0,0,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,23760.0,29700,0
29372,A 5G 스페셜 레귤러,5G,amobile,LGU,50.0,2.0,1Mbps,9999,9999,300.0,False,False,False,False,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE_ON_ACTIVATION,UNSUPPORTED,25600,43200,25600,7,43200,False,0.0,,0,4.2,0.0,40.74074074074074,1,1.0,1,0,0,50.0,0.0,0,50.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,0,1,0,1,0,3000,1,0,2000,1,1,0,0,0,0,1320.0,20480.0,25600,0
26992, The 마음껏 매일5G+(다이소 매월 4000P) ,LTE,tplus,LGU,0.0,5.0,5Mbps,9999,9999,0.0,False,True,False,True,True,False,,,0.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,5500,8800,PAID,PAID,25630,46200,25630,7,46200,False,0.0,,853,4.2,4.1,44.523809523809526,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20504.0,25630,0
23400,안심 USIM 데이터/통화 마음껏U,LTE,에스원안심모바일,LGU,11.0,2.0,3Mbps,9999,9999,0.0,False,True,True,False,True,False,,,11.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,0,FREE,FREE,25300,36300,25300,24,36300,False,0.0,,142,5.0,0.0,30.303030303030305,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,0,1,0,3000,1,0,2000,1,1,1,1,0,0,1320.0,20240.0,25300,0
25272,5G 스위트 90GB+,5G,smartel,KT,90.0,2.0,1Mbps,9999,9999,300.0,False,False,False,True,True,True,,,40.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,25300,49500,25300,5,49500,False,0.0,,261,4.2,9.9,48.888888888888886,1,1.0,1,0,0,90.0,0.0,0,90.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20240.0,25300,0
26224,USIM데이터11G(프리미엄한경)+,LTE,프리티,LGU,11.0,2.0,3Mbps,9999,9999,0.0,False,True,True,False,True,True,,,11.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,25520,50600,25520,7,50600,False,0.0,,30,4.3,0.0,49.56521739130435,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20416.0,25520,0
24186,LTE무제한 15GB+1M(CU20%할인),LTE,고고모바일,KT,15.0,2.0,1Mbps,9999,9999,300.0,False,True,True,True,False,False,,,15.0,PROVIDED,GB,2750.0,PAID,0,8800,FREE,PAID,25850,25850,25850,0,0,True,120.0,day,96,4.2,9.9,0.0,0,1.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,1,0,0,1,0,3000,1,0,2000,1,1,1,0,1,0,1320.0,20680.0,25850,1
29541,데이터 막힘없이 15GB+ 한경,LTE,mobing,KT,15.0,2.0,3Mbps,100,100,0.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,7700,PAID,PAID,25300,41800,25300,12,41800,False,0.0,,0,4.3,0.0,39.473684210526315,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,1,0,1,1,0,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,20240.0,25300,0
27852,후후 스마트 매일 5GB+,LTE,smartel,LGU,0.0,5.0,5Mbps,9999,9999,0.0,False,True,False,False,True,True,,,11.0,PROVIDED,GB,2750.0,UNSUPPORTED,2200,4400,PAID,PAID,25300,47630,25300,7,47630,False,0.0,,61,4.2,9.9,46.88221709006928,0,5.0,1,0,0,0.0,5.0,1,150.0,0,0,1,throttled_unlimited,2,0.5,0,1,0,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20240.0,25300,0
26235,USIM데이터10G(프리미엄한경)+,LTE,프리티,KT,10.0,2.0,3Mbps,9999,9999,0.0,False,True,True,False,True,True,,,10.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,UNSUPPORTED,5500,7700,PAID,PAID,25520,50600,25520,7,50600,False,0.0,,11,4.3,0.0,49.56521739130435,0,3.0,1,0,0,10.0,2.0,1,70.0,0,0,1,throttled_unlimited,2,0.3,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,1,0,0,0,1320.0,20416.0,25520,0
25277,스위트 11GB+(메가박스),LTE,smartel,KT,11.0,2.0,3Mbps,9999,9999,300.0,False,False,False,True,True,True,,,11.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,25600,46200,25600,7,46200,False,0.0,,52,4.2,9.9,44.58874458874459,0,3.0,1,0,0,11.0,2.0,1,71.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,20480.0,25600,0
20028,무제한7GB+1Mbps(메가박스 매월 관람권 제공),LTE,고고모바일,KT,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,True,False,False,,,7.0,PROVIDED,GB,2750.0,PAID,0,8800,FREE,PAID,25850,25850,25850,0,0,True,120.0,day,26,4.2,9.9,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,1,0,0,1,0,3000,1,0,2000,1,1,1,0,1,0,1320.0,20680.0,25850,1
